session,exam,year,question_id,subquestion_id,type,marks,AO,spec_reference,question_text,mark_scheme,extra_notes,question_page_start,question_page_end,mark_scheme_start_page,mark_scheme_end_page,has_figure,figure_labels_joined,has_table,table_labels_joined,source_qp,source_ms
NOV21,"AQA GCSE Combined Science: Chemistry Paper 1F, 2021",2021,1,01.1,multiple choice,1,AO1,"5.1.2.1, 5.1.2.3, 5.3.1.1","Magnesium is in Group 2 of the periodic table.
1.0 g of magnesium reacted with chlorine to produce magnesium chloride.
Which types of element react when magnesium reacted with chlorine?
[1 mark]
Tick () one box.
A metal and a metal ☐
A metal and a non-metal ☐
A non-metal and a non-metal ☐",a metal and a non-metal,,2,2,10.0,10.0,False,,False,,C1F Papers and Mark Schemes\AQA-8464C1F-QP-NOV21.PDF,C1F Papers and Mark Schemes\AQA-8464C1F-MS-NOV21.PDF
NOV21,"AQA GCSE Combined Science: Chemistry Paper 1F, 2021",2021,1,01.2,short answer,1,AO2,"5.1.1.1, 5.1.2.6","Write the word equation for the reaction when magnesium reacts with chlorine.
[1 mark]
___________________________",magnesium + chlorine → magnesium chloride,"allow Mg for magnesium
allow Cl2 for chlorine
allow MgCl2 for magnesium 
chloride",2,2,10.0,10.0,False,,False,,C1F Papers and Mark Schemes\AQA-8464C1F-QP-NOV21.PDF,C1F Papers and Mark Schemes\AQA-8464C1F-MS-NOV21.PDF
NOV21,"AQA GCSE Combined Science: Chemistry Paper 1F, 2021",2021,1,01.3,multiple choice,1,AO1,5.3.1.3,"What apparatus was used to measure the mass of 1.0 g of magnesium?
[1 mark]
Tick () one box.
Balance ☐
Beaker ☐
Ruler ☐",balance,,2,2,10.0,10.0,False,,False,,C1F Papers and Mark Schemes\AQA-8464C1F-QP-NOV21.PDF,C1F Papers and Mark Schemes\AQA-8464C1F-MS-NOV21.PDF
NOV21,"AQA GCSE Combined Science: Chemistry Paper 1F, 2021",2021,1,01.4,multiple choice,1,AO3,"5.3.1.3, 5.4.1.1","What mass of magnesium chloride was produced?
[1 mark]
Tick () one box.
Less than 1.0 g ☐
1.0 g ☐
More than 1.0 g ☐",more than 1.0 g,,3,3,10.0,10.0,False,,False,,C1F Papers and Mark Schemes\AQA-8464C1F-QP-NOV21.PDF,C1F Papers and Mark Schemes\AQA-8464C1F-MS-NOV21.PDF
NOV21,"AQA GCSE Combined Science: Chemistry Paper 1F, 2021",2021,1,01.5,calculation,2,AO2,5.3.1.2,"Magnesium reacts with oxygen to produce magnesium oxide. 
Calculate the percentage mass of magnesium in magnesium oxide (MgO).
Relative atomic mass (Ar): Mg = 24
Relative formula mass (Mr): MgO = 40
[2 marks]
Percentage mass of magnesium = ____ %",(% =) 24/40 × 100 = 60 (%),,3,3,10.0,10.0,False,,False,,C1F Papers and Mark Schemes\AQA-8464C1F-QP-NOV21.PDF,C1F Papers and Mark Schemes\AQA-8464C1F-MS-NOV21.PDF
NOV21,"AQA GCSE Combined Science: Chemistry Paper 1F, 2021",2021,1,01.6,multiple choice,1,AO3,5.3.1.3,"Magnesium carbonate decomposes to produce magnesium oxide and carbon dioxide.
The word equation for the reaction is:
magnesium carbonate → magnesium oxide + carbon dioxide
Four students heated 2.00 g of magnesium carbonate for 10 minutes.
Table 1 shows the results.

| Mass of carbon dioxide produced in g | Student 1 | Student 2 | Student 3 | Student 4 | Mean |
|--------------------------------------|-----------|-----------|-----------|-----------|------|
|                                      |   0.97    |   0.91    |   0.50    |   0.95    |  X   |

What is the most likely reason for Student 3’s anomalous result?
[1 mark]
Tick () one box.
The student heated more than 2.00 g of magnesium carbonate. ☐
The student heated the magnesium carbonate for less than 10 minutes. ☐
The student used a higher temperature. ☐",the student heated the magnesium carbonate for less than ten minutes,,4,4,10.0,10.0,False,,True,Table 1,C1F Papers and Mark Schemes\AQA-8464C1F-QP-NOV21.PDF,C1F Papers and Mark Schemes\AQA-8464C1F-MS-NOV21.PDF
NOV21,"AQA GCSE Combined Science: Chemistry Paper 1F, 2021",2021,1,01.7,calculation,3,AO3,5.3.1.3,"Calculate value X in Table 1.
Do not use the anomalous result.
Give your answer to 2 significant figures.
[3 marks]
X (2 significant figures) = ____ g","0.97 + 0.91 + 0.95 = 2.83
2.83/3 = 0.943333 (g)
= 0.94 (g)","allow for 1 mark
 0.97 + 0.91 + 0.50 + 0.95
4 or
3.33
4
 = 0.8325 (g)
allow an answer correctly 
rounded to 2 significant figures 
using values from the table",4,4,10.0,10.0,False,,True,Table 1,C1F Papers and Mark Schemes\AQA-8464C1F-QP-NOV21.PDF,C1F Papers and Mark Schemes\AQA-8464C1F-MS-NOV21.PDF
NOV21,"AQA GCSE Combined Science: Chemistry Paper 1F, 2021",2021,2,02.1,short answer,1,AO2,"5.2.3.2, 5.4.3.1, 5.4.3.2","This question is about electrolysis.
Complete the sentence.
Choose the answer from the box.
gaseous molten solid
Copper chloride can conduct electricity when in solution or when __________.
Figure 1 shows the apparatus used for the electrolysis of copper chloride solution.
Figure 1
There are four ions in copper chloride solution:
• Cu2+
• Cl–
• H+
• OH–",molten,,6,6,11.0,11.0,True,Figure 1,False,,C1F Papers and Mark Schemes\AQA-8464C1F-QP-NOV21.PDF,C1F Papers and Mark Schemes\AQA-8464C1F-MS-NOV21.PDF
NOV21,"AQA GCSE Combined Science: Chemistry Paper 1F, 2021",2021,2,02.2,short answer,1,AO1,"5.4.3.1, 5.4.3.4, RPA9","Why do Cl– ions and OH– ions move to the positive electrode?
[1 mark]
___________________________",opposite (charges) attract or (the ions) are negative(ly charged),,7,7,11.0,11.0,False,,False,,C1F Papers and Mark Schemes\AQA-8464C1F-QP-NOV21.PDF,C1F Papers and Mark Schemes\AQA-8464C1F-MS-NOV21.PDF
NOV21,"AQA GCSE Combined Science: Chemistry Paper 1F, 2021",2021,2,02.3,multiple choice,1,AO1,5.4.3.4,"Where do the H+ and OH– ions come from in the electrolysis of copper chloride solution? 
[1 mark]
Tick () one box.
Air ☐
Copper chloride ☐
Water ☐",water,,7,7,11.0,11.0,False,,False,,C1F Papers and Mark Schemes\AQA-8464C1F-QP-NOV21.PDF,C1F Papers and Mark Schemes\AQA-8464C1F-MS-NOV21.PDF
NOV21,"AQA GCSE Combined Science: Chemistry Paper 1F, 2021",2021,2,02.4,multiple choice,1,AO2,"5.4.3.1, 5.4.3.4, RPA9","Which ion produces a metal?
[1 mark]
Tick () one box.
Cu2+ ☐
Cl– ☐
H+ ☐
OH– ☐",Cu2+,,7,7,11.0,11.0,False,,False,,C1F Papers and Mark Schemes\AQA-8464C1F-QP-NOV21.PDF,C1F Papers and Mark Schemes\AQA-8464C1F-MS-NOV21.PDF
NOV21,"AQA GCSE Combined Science: Chemistry Paper 1F, 2021",2021,2,02.5,short answer,2,AO3,"5.4.3.1, 5.4.3.4, RPA9","Figure 2 shows the apparatus during the electrolysis of copper chloride solution.
Figure 2
Describe what is seen at each electrode during the electrolysis of copper chloride solution.
[2 marks]
Positive electrode
______________________
Negative electrode
______________________","(positive electrode) bubbles / effervescence / fizzing
(negative electrode) (pink / orange / red / brown) solid","allow gas (is produced)
allow copper (plating)
allow metal for solid",8,8,11.0,11.0,True,Figure 2,False,,C1F Papers and Mark Schemes\AQA-8464C1F-QP-NOV21.PDF,C1F Papers and Mark Schemes\AQA-8464C1F-MS-NOV21.PDF
NOV21,"AQA GCSE Combined Science: Chemistry Paper 1F, 2021",2021,2,02.6,calculation,2,AO2,"5.1.2.6, 5.3.2.5","500 cm3 of copper chloride solution contains 6.50 g of copper chloride.
Calculate the mass of copper chloride in 40.0 cm3 of this copper chloride solution.
[2 marks]
Mass = ____ g",40.0/500 × 6.50 = 0.52 (g),,8,8,11.0,11.0,False,,False,,C1F Papers and Mark Schemes\AQA-8464C1F-QP-NOV21.PDF,C1F Papers and Mark Schemes\AQA-8464C1F-MS-NOV21.PDF
NOV21,"AQA GCSE Combined Science: Chemistry Paper 1F, 2021",2021,3,03.1,multiple choice,1,AO1,5.1.1.5,"Carbon can exist in a number of different structures.
What is the approximate radius of a carbon atom?
[1 mark]
Tick () one box.
0.1 m ☐
0.1 mm ☐
0.1 nm ☐",0.1 nm,,9,9,12.0,12.0,False,,False,,C1F Papers and Mark Schemes\AQA-8464C1F-QP-NOV21.PDF,C1F Papers and Mark Schemes\AQA-8464C1F-MS-NOV21.PDF
NOV21,"AQA GCSE Combined Science: Chemistry Paper 1F, 2021",2021,3,03.2,short answer,6,AO2,"5.1.1.4, 5.1.1.5, 5.1.1.7","Figure 3 shows an atom of carbon.
Figure 3
Describe the atomic structure of this carbon atom.
You should include the number of electrons, neutrons and protons.
[6 marks]","6 protons
8 neutrons
6 electrons
protons in nucleus
neutrons in nucleus
electrons (around nucleus) in energy levels / shells","allow electron (structure) 2,4",9,10,12.0,12.0,True,Figure 3,False,,C1F Papers and Mark Schemes\AQA-8464C1F-QP-NOV21.PDF,C1F Papers and Mark Schemes\AQA-8464C1F-MS-NOV21.PDF
NOV21,"AQA GCSE Combined Science: Chemistry Paper 1F, 2021",2021,3,03.3,multiple choice,1,AO1,"5.2.2.6, 5.2.3.2","In graphite the carbon atoms are held together by bonds.
Figure 4 represents part of the structure of graphite.
Figure 4
How many bonds does each carbon atom have in graphite?
Use Figure 4.
[1 mark]
Tick () one box.
1 ☐
2 ☐
3 ☐
4 ☐",3,,10,10,12.0,12.0,True,Figure 4,False,,C1F Papers and Mark Schemes\AQA-8464C1F-QP-NOV21.PDF,C1F Papers and Mark Schemes\AQA-8464C1F-MS-NOV21.PDF
NOV21,"AQA GCSE Combined Science: Chemistry Paper 1F, 2021",2021,3,03.4,multiple choice,1,AO1,"5.2.2.6, 5.2.3.2","What type of bonds hold the carbon atoms together in graphite?
[1 mark]
Tick () one box.
Covalent ☐
Ionic ☐
Metallic ☐",covalent,,10,10,12.0,12.0,True,Figure 4,False,,C1F Papers and Mark Schemes\AQA-8464C1F-QP-NOV21.PDF,C1F Papers and Mark Schemes\AQA-8464C1F-MS-NOV21.PDF
NOV21,"AQA GCSE Combined Science: Chemistry Paper 1F, 2021",2021,3,03.5,short answer,1,AO3,5.2.3.2,"Lubricants allow objects to slide over each other easily.
Suggest why graphite can be used as a lubricant.
Use Figure 4.
[1 mark]",layers slide (over each other),"allow atoms slide over each 
other",11,11,12.0,12.0,True,Figure 4,False,,C1F Papers and Mark Schemes\AQA-8464C1F-QP-NOV21.PDF,C1F Papers and Mark Schemes\AQA-8464C1F-MS-NOV21.PDF
NOV21,"AQA GCSE Combined Science: Chemistry Paper 1F, 2021",2021,3,03.6,short answer,2,AO1,"5.2.3.1, 5.2.3.3","The two structures represent different forms of carbon.
Draw one line from each structure to the form of carbon.
[2 marks]
Structure           Form of carbon
Buckminsterfullerene
Diamond
Graphene
Nanotube",do not accept more than one line from a box on the left,,11,12,12.0,12.0,False,,False,,C1F Papers and Mark Schemes\AQA-8464C1F-QP-NOV21.PDF,C1F Papers and Mark Schemes\AQA-8464C1F-MS-NOV21.PDF
NOV21,"AQA GCSE Combined Science: Chemistry Paper 1F, 2021",2021,4,04.1,multiple choice,1,AO1,5.1.2.5,"Sodium and potassium are Group 1 elements.
What is the name of Group 1 elements?
[1 mark]
Tick () one box.
Alkali metals ☐
Halogens ☐
Noble gases ☐",alkali metals,,12,12,13.0,13.0,False,,False,,C1F Papers and Mark Schemes\AQA-8464C1F-QP-NOV21.PDF,C1F Papers and Mark Schemes\AQA-8464C1F-MS-NOV21.PDF
NOV21,"AQA GCSE Combined Science: Chemistry Paper 1F, 2021",2021,4,04.2,short answer,1,AO2,5.1.2.5,"Figure 5 represents the melting points of Group 1 elements.
Figure 5
What is the melting point of sodium?
[1 mark]
Melting point of sodium = ____ °C",98 (°C),"allow a value in the range 97–99 
(°C) ",13,13,13.0,13.0,True,Figure 5,False,,C1F Papers and Mark Schemes\AQA-8464C1F-QP-NOV21.PDF,C1F Papers and Mark Schemes\AQA-8464C1F-MS-NOV21.PDF
NOV21,"AQA GCSE Combined Science: Chemistry Paper 1F, 2021",2021,4,04.3,short answer,1,AO2,"5.1.2.5, 5.4.1.1","Sodium reacts with water to produce sodium hydroxide and hydrogen.
Balance the equation for the reaction.
[1 mark]
____ Na + ____ H2O → ____ NaOH + ____ H2",2Na + 2H2O → 2NaOH + H2,allow multiples,13,13,13.0,13.0,False,,False,,C1F Papers and Mark Schemes\AQA-8464C1F-QP-NOV21.PDF,C1F Papers and Mark Schemes\AQA-8464C1F-MS-NOV21.PDF
NOV21,"AQA GCSE Combined Science: Chemistry Paper 1F, 2021",2021,4,04.4,calculation,2,AO2,"5.1.2.5, 5.3.1.2","Calculate the relative formula mass (Mr) of sodium hydroxide (NaOH).
Relative atomic masses (Ar): H = 1  O = 16  Na = 23
[2 marks]
Relative formula mass (Mr) = ____",(Mr =) 23 + 16 + 1 = 40,,14,14,14.0,14.0,False,,False,,C1F Papers and Mark Schemes\AQA-8464C1F-QP-NOV21.PDF,C1F Papers and Mark Schemes\AQA-8464C1F-MS-NOV21.PDF
NOV21,"AQA GCSE Combined Science: Chemistry Paper 1F, 2021",2021,4,04.5,short answer,4,AO1,5.1.2.5,"Sodium and potassium both react with water.
Figure 6 shows sodium reacting with water.
Figure 6
Compare what is seen when sodium reacts with water and when potassium reacts with water.
[4 marks]","Level 2: Scientifically relevant features are identified; the way(s) in which they are similar / different is made clear and (where appropriate) the magnitude of the similarity / difference is noted.
Level 1: Relevant features are identified and differences noted.
No relevant content
Indicative Content: Similarities – sodium and potassium both:
• float
• move
• bubble / effervesce / fizz
• melt
• form a ball
• get smaller or disappear
Differences – potassium:
• moves faster
• bubbles faster
• reacts faster
• disappears faster
• catches fire
• lilac flame",,14,14,14.0,14.0,True,Figure 6,False,,C1F Papers and Mark Schemes\AQA-8464C1F-QP-NOV21.PDF,C1F Papers and Mark Schemes\AQA-8464C1F-MS-NOV21.PDF
NOV21,"AQA GCSE Combined Science: Chemistry Paper 1F, 2021",2021,5,05.1,short answer,3,AO3,5.5.1.1,"A student investigated the change in temperature when different masses of zinc were added to copper sulfate solution.
This is the method used.
1. Measure the volume of copper sulfate solution using a measuring cylinder.
2. Pour the copper sulfate solution into a metal container.
3. Add 2 g of zinc.
4. Measure the temperature of the solution.
5. Repeat steps 1 to 4 with different masses of zinc.
Figure 7 shows the apparatus.
Figure 7
Give three improvements to the investigation to make the results more accurate.
[3 marks]
1 _____________________
2 _____________________
3 _____________________","any three from:
• use a (glass) beaker or use a polystyrene cup
• insulate the metal container
• add a lid
• measure copper sulfate solution with a pipette
• use same volume (of copper sulfate solution)
• use a more accurate balance
• stir (the mixture)
• record the initial and the highest temperature
• use a digital thermometer or use a more accurate thermometer
• repeat the experiment and calculate the mean (ignoring anomalous results)",,16,16,15.0,15.0,True,Figure 7,False,,C1F Papers and Mark Schemes\AQA-8464C1F-QP-NOV21.PDF,C1F Papers and Mark Schemes\AQA-8464C1F-MS-NOV21.PDF
NOV21,"AQA GCSE Combined Science: Chemistry Paper 1F, 2021",2021,5,05.2,short answer,1,AO2,"5.4.3.1, 5.4.3.4, RPA9","Figure 8 shows part of the measuring cylinder.
Figure 8
What is the volume of copper sulfate solution in Figure 8?
[1 mark]
Volume = ____ cm3",72 (cm3),,17,17,15.0,15.0,True,Figure 8,False,,C1F Papers and Mark Schemes\AQA-8464C1F-QP-NOV21.PDF,C1F Papers and Mark Schemes\AQA-8464C1F-MS-NOV21.PDF
NOV21,"AQA GCSE Combined Science: Chemistry Paper 1F, 2021",2021,5,05.3,multiple choice,1,AO2,5.5.1.2,"When zinc was added to copper sulfate solution the temperature increased.
Figure 9 shows the reaction profile.
Figure 9
What type of reaction is shown in Figure 9?
[1 mark]
Tick () one box.
Endothermic ☐
Exothermic ☐
Neutralisation ☐",exothermic,,17,17,15.0,15.0,True,Figure 9,False,,C1F Papers and Mark Schemes\AQA-8464C1F-QP-NOV21.PDF,C1F Papers and Mark Schemes\AQA-8464C1F-MS-NOV21.PDF
NOV21,"AQA GCSE Combined Science: Chemistry Paper 1F, 2021",2021,5,05.4,calculation,4,AO2,"5.4.3.1, 5.4.3.4, RPA9","Figure 10 shows the results.
Figure 10
Determine the gradient of the line in Figure 10.
Use the equation:
gradient = increase in temperature in °C / increase in mass in grams
[4 marks]
Gradient = ____ °C per g","(increase in temperature =) 50 (°C)
increase in mass = 6 (g)
(gradient = ) 50/6 = 8.33 (°C per g)","allow a value in the range 
5.8 – 6 (g)
allow correct use of incorrectly 
determined value(s) for 
temperature and/or mass",18,18,15.0,15.0,True,Figure 10,False,,C1F Papers and Mark Schemes\AQA-8464C1F-QP-NOV21.PDF,C1F Papers and Mark Schemes\AQA-8464C1F-MS-NOV21.PDF
NOV21,"AQA GCSE Combined Science: Chemistry Paper 1F, 2021",2021,5,05.5,short answer,2,AO2,"5.4.3.1, 5.4.3.4, RPA9","Suggest why the student should not use more than 10 g of zinc.
Use Figure 10.
You should extend the graph line.
[2 marks]","extends line on graph to 10 g of zinc
any one from:
• temperature (change) of 84 (°C)
• (so the solution will be) too hot
• (so the solution will be) over 100 (°C)
• (so the solution will) boil","allow a temperature (change) 
over 80 (°C)",18,18,15.0,15.0,True,Figure 10,False,,C1F Papers and Mark Schemes\AQA-8464C1F-QP-NOV21.PDF,C1F Papers and Mark Schemes\AQA-8464C1F-MS-NOV21.PDF
NOV21,"AQA GCSE Combined Science: Chemistry Paper 1F, 2021",2021,6,06.1,short answer,1,AO2,5.1.2.2,"This question is about the periodic table.
Figure 11 shows part of Mendeleev’s version of the periodic table.
Figure 11
Which group of elements had not been discovered when Mendeleev’s version of the periodic table was published?
[1 mark]",(Group) 0 or noble gases,,20,20,16.0,16.0,True,Figure 11,False,,C1F Papers and Mark Schemes\AQA-8464C1F-QP-NOV21.PDF,C1F Papers and Mark Schemes\AQA-8464C1F-MS-NOV21.PDF
NOV21,"AQA GCSE Combined Science: Chemistry Paper 1F, 2021",2021,6,06.2,multiple choice,1,AO2,5.1.1.3,"Figure 12 represents different models of the atom.
Figure 12
Which model represents the plum pudding model?
[1 mark]
Tick () one box.
A ☐
B ☐
C ☐
D ☐",B,,21,21,16.0,16.0,True,Figure 12,False,,C1F Papers and Mark Schemes\AQA-8464C1F-QP-NOV21.PDF,C1F Papers and Mark Schemes\AQA-8464C1F-MS-NOV21.PDF
NOV21,"AQA GCSE Combined Science: Chemistry Paper 1F, 2021",2021,6,06.3,multiple choice,1,AO3,5.1.1.3,"Which model resulted from Chadwick’s experimental work?
[1 mark]
Tick () one box.
A ☐
B ☐
C ☐
D ☐",A,,21,21,16.0,16.0,True,Figure 12,False,,C1F Papers and Mark Schemes\AQA-8464C1F-QP-NOV21.PDF,C1F Papers and Mark Schemes\AQA-8464C1F-MS-NOV21.PDF
NOV21,"AQA GCSE Combined Science: Chemistry Paper 1F, 2021",2021,6,06.4,short answer,2,AO1,5.1.1.5,"Potassium has different isotopes.
What is meant by ‘isotopes’?
You should refer to subatomic particles.
[2 marks]",(atoms with the) same number of protons (but with) different numbers of neutrons,"allow atoms with the same 
atomic number
allow atoms of the same 
element
ignore the same number of 
electrons
ignore (but with) different mass 
numbers
do not accept (but with) different 
relative atomic mass",22,22,16.0,16.0,False,,False,,C1F Papers and Mark Schemes\AQA-8464C1F-QP-NOV21.PDF,C1F Papers and Mark Schemes\AQA-8464C1F-MS-NOV21.PDF
NOV21,"AQA GCSE Combined Science: Chemistry Paper 1F, 2021",2021,6,06.5,calculation,3,AO2,5.1.1.6,"Table 2 shows the mass numbers and the percentage abundance of two isotopes of potassium.

| Mass number | Percentage abundance |
|-------------|---------------------|
| 39          | 93.1                |
| 41          | 6.9                 |

Calculate the relative atomic mass (Ar) of potassium.
Give your answer to 1 decimal place.
[3 marks]
Relative atomic mass (1 decimal place) = ____",(39 × 93.1) + (41 × 6.9)/100 = 39.138 = 39.1,"allow correctly rounded answer 
to 1 decimal place from an 
incorrect calculation using all the 
values given in the question",22,22,16.0,16.0,False,,True,Table 2,C1F Papers and Mark Schemes\AQA-8464C1F-QP-NOV21.PDF,C1F Papers and Mark Schemes\AQA-8464C1F-MS-NOV21.PDF
NOV21,"AQA GCSE Combined Science: Chemistry Paper 1F, 2021",2021,7,07.1,multiple choice,1,AO1,5.4.2.4,"Acids react to produce salts.
Universal indicator is added to water and then nitric acid is added to the mixture.
Give the colour change when nitric acid is added to the mixture of universal indicator and water.
[1 mark]
Tick () one box.
Blue to red ☐
Green to purple ☐
Green to red ☐
Red to purple ☐",green to red,,24,24,17.0,17.0,False,,False,,C1F Papers and Mark Schemes\AQA-8464C1F-QP-NOV21.PDF,C1F Papers and Mark Schemes\AQA-8464C1F-MS-NOV21.PDF
NOV21,"AQA GCSE Combined Science: Chemistry Paper 1F, 2021",2021,7,07.2,multiple choice,1,AO1,5.4.2.4,"What happens to the pH of water when nitric acid is added?
[1 mark]
Tick () one box.
Decreases ☐
Stays the same ☐
Increases ☐",decreases,,24,24,17.0,17.0,False,,False,,C1F Papers and Mark Schemes\AQA-8464C1F-QP-NOV21.PDF,C1F Papers and Mark Schemes\AQA-8464C1F-MS-NOV21.PDF
NOV21,"AQA GCSE Combined Science: Chemistry Paper 1F, 2021",2021,7,07.3,short answer,1,AO1,5.2.2.2,"What is the state symbol for nitric acid?
[1 mark]
__________",(aq),"allow aq
ignore aqueous
ignore HNO3",24,24,17.0,17.0,False,,False,,C1F Papers and Mark Schemes\AQA-8464C1F-QP-NOV21.PDF,C1F Papers and Mark Schemes\AQA-8464C1F-MS-NOV21.PDF
NOV21,"AQA GCSE Combined Science: Chemistry Paper 1F, 2021",2021,7,07.4,short answer,2,AO3,"5.4.2.2, 5.4.2.3","Zinc carbonate reacts with nitric acid.
The word equation for the reaction is:
zinc carbonate + nitric acid → zinc nitrate + water + carbon dioxide
white solid colourless solution
Give two observations that would be made when zinc carbonate is added to nitric acid until the zinc carbonate is in excess.
[2 marks]
1 _____________________
2 _____________________","any two from:
• (white) solid disappears
• fizzing or bubbles (of gas) or effervescence
• (then) stops fizzing
• (white) solid left at the end / bottom","allow a gas is produced
ignore colourless solution",25,25,17.0,17.0,False,,False,,C1F Papers and Mark Schemes\AQA-8464C1F-QP-NOV21.PDF,C1F Papers and Mark Schemes\AQA-8464C1F-MS-NOV21.PDF
NOV21,"AQA GCSE Combined Science: Chemistry Paper 1F, 2021",2021,7,07.5,multiple choice,1,AO2,"5.1.1.1, 5.4.2.2","The formula of the zinc ion is Zn2+
The formula of the nitrate ion is NO3–
What is the formula for zinc nitrate?
[1 mark]
Tick () one box.
ZnNO3 ☐
Zn(NO3)2 ☐
Zn2NO3 ☐
Zn2(NO3)2 ☐",Zn(NO3)2,,25,25,17.0,17.0,False,,False,,C1F Papers and Mark Schemes\AQA-8464C1F-QP-NOV21.PDF,C1F Papers and Mark Schemes\AQA-8464C1F-MS-NOV21.PDF
NOV21,"AQA GCSE Combined Science: Chemistry Paper 1F, 2021",2021,7,07.6,extended response,6,AO1,"5.4.2.2, 5.4.2.3","Acids react with insoluble metal oxides to produce salts.
Plan a method to produce a pure, dry sample of the soluble salt copper chloride from an acid and a metal oxide.
[6 marks]","Level 3: The method would lead to the production of a valid outcome. The key steps are identified and logically sequenced.
Level 2: The method would not necessarily lead to a valid RPA8 outcome. Most steps are identified, but the method is not fully logically sequenced.
Level 1: The method would not lead to a valid outcome. Some relevant steps are identified, but links are not made clear.
No relevant content
Indicative Content:
• react hydrochloric acid
• (with) copper oxide
• in a suitable container
• warm (hydrochloric) acid
• add copper oxide
• until is in excess or until solid remains
• stir
• filter excess copper oxide
• pour solution / filtrate into evaporating basin
• use of water bath or use of electric heater
• to heat gently or partially evaporate
• leave to cool / crystallise
For level 3 the correct chemicals must have been selected.",,26,26,17.0,17.0,False,,False,,C1F Papers and Mark Schemes\AQA-8464C1F-QP-NOV21.PDF,C1F Papers and Mark Schemes\AQA-8464C1F-MS-NOV21.PDF
JUN22,"AQA GCSE Combined Science: Chemistry Paper 1F, 2022",2022,1,1.1,multiple choice,1,AO1,5.1.2.5,"What are the Group 1 elements known as?
Tick () one box.
|   |   |
|---|---|
|   | Alkali metals |
|   | Halogens |
|   | Noble gases |",alkali metals,,2,2,10.0,10.0,False,,False,,C1F Papers and Mark Schemes/AQA-8464C1F-QP-JUN22.PDF,C1F Papers and Mark Schemes/AQA-8464-C1F-Final-MS-Jun22-v1.1.pdf
JUN22,"AQA GCSE Combined Science: Chemistry Paper 1F, 2022",2022,1,1.2,short answer,2,AO2,5.1.1.5,"Figure 1 shows a lithium atom.
What is the number of electrons and neutrons in the atom of lithium?
Number of electrons
Number of neutrons","3 / three  
4 / four  
must be in this order",,2,2,10.0,10.0,True,Figure 1,False,,C1F Papers and Mark Schemes/AQA-8464C1F-QP-JUN22.PDF,C1F Papers and Mark Schemes/AQA-8464-C1F-Final-MS-Jun22-v1.1.pdf
JUN22,"AQA GCSE Combined Science: Chemistry Paper 1F, 2022",2022,1,1.3,multiple choice,1,AO2,5.1.1.4,"What is the relative charge on a lithium ion?
Tick () one box.
|   |   |
|---|---|
|   | +1 |
|   | 0  |
|   | –1 |",+1,,2,2,10.0,10.0,False,,False,,C1F Papers and Mark Schemes/AQA-8464C1F-QP-JUN22.PDF,C1F Papers and Mark Schemes/AQA-8464-C1F-Final-MS-Jun22-v1.1.pdf
JUN22,"AQA GCSE Combined Science: Chemistry Paper 1F, 2022",2022,1,1.4,table completion,2,AO1,5.2.2.1,"Lithium is heated and then cooled in an experiment.
Two physical changes happen in the experiment.
Draw one line from each stage to the physical change that happens in that stage.
| Stage   | Physical change |
|---------|----------------|
| Stage 1 | Boiling        |
| Stage 2 | Condensing     |
|         | Dissolving     |
|         | Freezing       |
|         | Melting        |",do not accept more than one line from a box on the left,do not accept more than one line from a box on the left ,3,4,10.0,10.0,False,,True,,C1F Papers and Mark Schemes/AQA-8464C1F-QP-JUN22.PDF,C1F Papers and Mark Schemes/AQA-8464-C1F-Final-MS-Jun22-v1.1.pdf
JUN22,"AQA GCSE Combined Science: Chemistry Paper 1F, 2022",2022,1,1.5,short answer,1,AO2,5.1.2.5,"Figure 2 box represents the melting points of some Group 1 elements.
What is the melting point of caesium?
Use Figure 2.
Melting point = ____ °C",28 (°C),,5,5,10.0,10.0,True,Figure 2,False,,C1F Papers and Mark Schemes/AQA-8464C1F-QP-JUN22.PDF,C1F Papers and Mark Schemes/AQA-8464-C1F-Final-MS-Jun22-v1.1.pdf
JUN22,"AQA GCSE Combined Science: Chemistry Paper 1F, 2022",2022,1,1.6,short answer,1,AO3,5.1.2.5,"The melting point of potassium is 63 °C
Draw a bar for the melting point of potassium on Figure 2.",bar plotted at 63 °C,allow a tolerance of ± ½ a small square,5,5,10.0,10.0,True,Figure 2,False,,C1F Papers and Mark Schemes/AQA-8464C1F-QP-JUN22.PDF,C1F Papers and Mark Schemes/AQA-8464-C1F-Final-MS-Jun22-v1.1.pdf
JUN22,"AQA GCSE Combined Science: Chemistry Paper 1F, 2022",2022,1,1.7,short answer,3,AO1,5.1.2.5,Describe the trend of the melting points of the Group 1 elements in Figure 2.,"(melting point) decreases as go down Group 1
(and the) differences get smaller
or
initial drop is largest","allow converse in terms of increasing melting point
ignore boiling points
allow 1 mark for (melting point) decreases",5,5,10.0,10.0,True,Figure 2,False,,C1F Papers and Mark Schemes/AQA-8464C1F-QP-JUN22.PDF,C1F Papers and Mark Schemes/AQA-8464-C1F-Final-MS-Jun22-v1.1.pdf
